Date,Open,High,Low,Close,Volume,UnadjustedOpen,UnadjustedHigh,UnadjustedLow,UnadjustedClose,UnadjustedVolume,AdjustedOpen,AdjustedHigh,AdjustedLow,AdjustedClose,AdjustedVolume
2019-07-04,109.65,110.38,108.93,109.32,34286218,109.65,110.38,108.93,109.32,34286218,109.65,110.38,108.93,109.32,34286218
2019-07-05,109.20,110.81,107.59,108.43,32371632,109.20,110.81,107.59,108.43,32371632,109.20,110.81,107.59,108.43,32371632
2019-07-08,109.57,111.09,108.04,109.45,34675152,109.57,111.09,108.04,109.45,34675152,109.57,111.09,108.04,109.45,34675152
2019-07-09,110.78,112.13,109.42,110.34,25234759,110.78,112.13,109.42,110.34,25234759,110.78,112.13,109.42,110.34,25234759
2019-07-10,109.90,111.31,108.48,109.82,31921736,109.90,111.31,108.48,109.82,31921736,109.90,111.31,108.48,109.82,31921736
2019-07-11,111.27,112.75,109.79,111.58,25073873,111.27,112.75,109.79,111.58,25073873,111.27,112.75,109.79,111.58,25073873
2019-07-12,110.99,112.09,109.88,111.78,37618407,110.99,112.09,109.88,111.78,37618407,110.99,112.09,109.88,111.78,37618407
2019-07-15,112.56,114.31,110.82,112.17,25027243,112.56,114.31,110.82,112.17,25027243,112.56,114.31,110.82,112.17,25027243
2019-07-16,112.34,113.30,111.37,112.06,39402593,112.34,113.30,111.37,112.06,39402593,112.34,113.30,111.37,112.06,39402593
2019-07-17,116.34,117.31,115.37,115.53,28894706,116.34,117.31,115.37,115.53,28894706,116.34,117.31,115.37,115.53,28894706
2019-07-18,118.05,119.31,116.79,117.84,30704950,118.05,119.31,116.79,117.84,30704950,118.05,119.31,116.79,117.84,30704950
2019-07-19,119.09,120.60,117.57,118.80,41970964,119.09,120.60,117.57,118.80,41970964,119.09,120.60,117.57,118.80,41970964
2019-07-22,120.44,121.49,119.40,120.59,31255033,120.44,121.49,119.40,120.59,31255033,120.44,121.49,119.40,120.59,31255033
2019-07-23,120.98,121.92,120.03,120.17,27319301,120.98,121.92,120.03,120.17,27319301,120.98,121.92,120.03,120.17,27319301
2019-07-24,119.29,120.32,118.27,119.59,25175399,119.29,120.32,118.27,119.59,25175399,119.29,120.32,118.27,119.59,25175399
2019-07-25,116.10,117.03,115.17,116.35,35090469,116.10,117.03,115.17,116.35,35090469,116.10,117.03,115.17,116.35,35090469
2019-07-26,115.95,117.08,114.81,115.52,33561831,115.95,117.08,114.81,115.52,33561831,115.95,117.08,114.81,115.52,33561831
2019-07-29,116.19,117.02,115.35,115.52,31866681,116.19,117.02,115.35,115.52,31866681,116.19,117.02,115.35,115.52,31866681
2019-07-30,116.68,117.67,115.69,115.82,40930672,116.68,117.67,115.69,115.82,40930672,116.68,117.67,115.69,115.82,40930672
2019-07-31,118.69,120.06,117.32,119.07,38728401,118.69,120.06,117.32,119.07,38728401,118.69,120.06,117.32,119.07,38728401
2019-08-01,122.02,123.15,120.90,121.84,35723964,122.02,123.15,120.90,121.84,35723964,122.02,123.15,120.90,121.84,35723964
2019-08-02,123.14,123.85,122.42,123.00,27223310,123.14,123.85,122.42,123.00,27223310,123.14,123.85,122.42,123.00,27223310
2019-08-05,121.65,123.02,120.27,121.11,30994033,121.65,123.02,120.27,121.11,30994033,121.65,123.02,120.27,121.11,30994033
2019-08-06,117.78,119.14,116.41,118.29,27692642,117.78,119.14,116.41,118.29,27692642,117.78,119.14,116.41,118.29,27692642
2019-08-07,122.86,123.85,121.87,122.90,39048126,122.86,123.85,121.87,122.90,39048126,122.86,123.85,121.87,122.90,39048126
2019-08-08,122.55,123.26,121.85,122.21,39296709,122.55,123.26,121.85,122.21,39296709,122.55,123.26,121.85,122.21,39296709
2019-08-09,120.14,121.81,118.48,119.62,38076825,120.14,121.81,118.48,119.62,38076825,120.14,121.81,118.48,119.62,38076825
2019-08-12,123.32,124.96,121.67,123.46,28562984,123.32,124.96,121.67,123.46,28562984,123.32,124.96,121.67,123.46,28562984
2019-08-13,127.93,129.15,126.71,127.85,40282056,127.93,129.15,126.71,127.85,40282056,127.93,129.15,126.71,127.85,40282056
2019-08-14,128.47,129.96,126.97,128.65,23225074,128.47,129.96,126.97,128.65,23225074,128.47,129.96,126.97,128.65,23225074
2019-08-15,127.53,129.13,125.93,128.00,39884256,127.53,129.13,125.93,128.00,39884256,127.53,129.13,125.93,128.00,39884256
2019-08-16,129.88,130.75,129.01,129.19,21911341,129.88,130.75,129.01,129.19,21911341,129.88,130.75,129.01,129.19,21911341
2019-08-19,126.98,128.06,125.91,126.85,31401671,126.98,128.06,125.91,126.85,31401671,126.98,128.06,125.91,126.85,31401671
2019-08-20,132.17,133.78,130.57,131.83,25509438,132.17,133.78,130.57,131.83,25509438,132.17,133.78,130.57,131.83,25509438
2019-08-21,135.98,137.77,134.18,136.06,28937335,135.98,137.77,134.18,136.06,28937335,135.98,137.77,134.18,136.06,28937335
2019-08-22,136.30,137.48,135.12,136.43,33788981,136.30,137.48,135.12,136.43,33788981,136.30,137.48,135.12,136.43,33788981
2019-08-23,133.98,135.88,132.08,134.60,22593304,133.98,135.88,132.08,134.60,22593304,133.98,135.88,132.08,134.60,22593304
2019-08-26,140.51,142.90,138.12,140.56,24969363,140.51,142.90,138.12,140.56,24969363,140.51,142.90,138.12,140.56,24969363
2019-08-27,145.86,146.78,144.94,145.22,27769108,145.86,146.78,144.94,145.22,27769108,145.86,146.78,144.94,145.22,27769108
2019-08-28,147.43,149.33,145.53,147.11,35106642,147.43,149.33,145.53,147.11,35106642,147.43,149.33,145.53,147.11,35106642
2019-08-29,146.55,148.25,144.85,147.06,29786050,146.55,148.25,144.85,147.06,29786050,146.55,148.25,144.85,147.06,29786050
2019-08-30,147.35,149.38,145.33,146.14,37264026,147.35,149.38,145.33,146.14,37264026,147.35,149.38,145.33,146.14,37264026
2019-09-02,146.70,147.95,145.44,146.52,28307342,146.70,147.95,145.44,146.52,28307342,146.70,147.95,145.44,146.52,28307342
2019-09-03,143.37,144.08,142.66,143.83,23254583,143.37,144.08,142.66,143.83,23254583,143.37,144.08,142.66,143.83,23254583
2019-09-04,145.39,147.26,143.51,145.55,34550833,145.39,147.26,143.51,145.55,34550833,145.39,147.26,143.51,145.55,34550833
2019-09-05,150.08,152.46,147.70,149.23,33323229,150.08,152.46,147.70,149.23,33323229,150.08,152.46,147.70,149.23,33323229
2019-09-06,151.74,153.54,149.94,150.29,34037485,151.74,153.54,149.94,150.29,34037485,151.74,153.54,149.94,150.29,34037485
2019-09-09,147.10,149.08,145.12,147.32,38319186,147.10,149.08,145.12,147.32,38319186,147.10,149.08,145.12,147.32,38319186
2019-09-10,145.79,146.75,144.83,145.16,36076677,145.79,146.75,144.83,145.16,36076677,145.79,146.75,144.83,145.16,36076677
2019-09-11,142.56,143.55,141.57,142.36,32499852,142.56,143.55,141.57,142.36,32499852,142.56,143.55,141.57,142.36,32499852
2019-09-12,140.87,142.41,139.33,141.58,31714471,140.87,142.41,139.33,141.58,31714471,140.87,142.41,139.33,141.58,31714471
2019-09-13,140.71,142.18,139.25,140.24,29334648,140.71,142.18,139.25,140.24,29334648,140.71,142.18,139.25,140.24,29334648
2019-09-16,138.81,139.21,138.41,138.52,26080021,138.81,139.21,138.41,138.52,26080021,138.81,139.21,138.41,138.52,26080021
2019-09-17,138.65,140.06,137.23,138.58,37222455,138.65,140.06,137.23,138.58,37222455,138.65,140.06,137.23,138.58,37222455
2019-09-18,142.07,143.86,140.29,141.68,25312732,142.07,143.86,140.29,141.68,25312732,142.07,143.86,140.29,141.68,25312732
2019-09-19,145.39,147.69,143.08,145.30,26171685,145.39,147.69,143.08,145.30,26171685,145.39,147.69,143.08,145.30,26171685
2019-09-20,147.00,148.37,145.64,146.49,30285279,147.00,148.37,145.64,146.49,30285279,147.00,148.37,145.64,146.49,30285279
2019-09-23,148.57,149.88,147.25,148.23,36573663,148.57,149.88,147.25,148.23,36573663,148.57,149.88,147.25,148.23,36573663
2019-09-24,143.59,145.15,142.02,144.18,21999247,143.59,145.15,142.02,144.18,21999247,143.59,145.15,142.02,144.18,21999247
2019-09-25,144.87,145.94,143.80,144.99,35602439,144.87,145.94,143.80,144.99,35602439,144.87,145.94,143.80,144.99,35602439
2019-09-26,146.14,147.15,145.12,145.93,40663404,146.14,147.15,145.12,145.93,40663404,146.14,147.15,145.12,145.93,40663404
2019-09-27,144.65,146.10,143.20,144.40,21454167,144.65,146.10,143.20,144.40,21454167,144.65,146.10,143.20,144.40,21454167
2019-09-30,145.19,146.09,144.29,145.15,28904138,145.19,146.09,144.29,145.15,28904138,145.19,146.09,144.29,145.15,28904138
2019-10-01,144.57,146.80,142.35,144.28,32145763,144.57,146.80,142.35,144.28,32145763,144.57,146.80,142.35,144.28,32145763
2019-10-02,141.57,142.98,140.16,141.01,26235202,141.57,142.98,140.16,141.01,26235202,141.57,142.98,140.16,141.01,26235202
2019-10-03,140.58,141.62,139.55,139.87,32816464,140.58,141.62,139.55,139.87,32816464,140.58,141.62,139.55,139.87,32816464
2019-10-04,143.67,144.85,142.50,142.78,26513555,143.67,144.85,142.50,142.78,26513555,143.67,144.85,142.50,142.78,26513555
2019-10-07,144.69,146.18,143.20,143.94,37435683,144.69,146.18,143.20,143.94,37435683,144.69,146.18,143.20,143.94,37435683
2019-10-08,149.28,150.35,148.21,148.88,29361139,149.28,150.35,148.21,148.88,29361139,149.28,150.35,148.21,148.88,29361139
2019-10-09,148.39,150.28,146.50,148.06,22443770,148.39,150.28,146.50,148.06,22443770,148.39,150.28,146.50,148.06,22443770
2019-10-10,143.02,144.47,141.58,142.69,27573532,143.02,144.47,141.58,142.69,27573532,143.02,144.47,141.58,142.69,27573532
2019-10-11,142.61,144.72,140.50,142.85,30462232,142.61,144.72,140.50,142.85,30462232,142.61,144.72,140.50,142.85,30462232
2019-10-14,139.81,141.37,138.25,140.43,41311477,139.81,141.37,138.25,140.43,41311477,139.81,141.37,138.25,140.43,41311477
2019-10-15,139.43,139.84,139.03,139.60,38777566,139.43,139.84,139.03,139.60,38777566,139.43,139.84,139.03,139.60,38777566
2019-10-16,142.66,143.75,141.57,143.56,32171755,142.66,143.75,141.57,143.56,32171755,142.66,143.75,141.57,143.56,32171755
2019-10-17,141.65,143.63,139.67,141.53,25515100,141.65,143.63,139.67,141.53,25515100,141.65,143.63,139.67,141.53,25515100
2019-10-18,144.69,146.13,143.25,143.94,21055275,144.69,146.13,143.25,143.94,21055275,144.69,146.13,143.25,143.94,21055275
2019-10-21,142.49,143.08,141.89,142.83,32653107,142.49,143.08,141.89,142.83,32653107,142.49,143.08,141.89,142.83,32653107
2019-10-22,144.18,145.35,143.00,143.83,31094995,144.18,145.35,143.00,143.83,31094995,144.18,145.35,143.00,143.83,31094995
2019-10-23,141.67,142.69,140.64,142.05,26709075,141.67,142.69,140.64,142.05,26709075,141.67,142.69,140.64,142.05,26709075
2019-10-24,143.49,144.70,142.28,143.56,35995827,143.49,144.70,142.28,143.56,35995827,143.49,144.70,142.28,143.56,35995827
2019-10-25,147.44,148.98,145.90,147.69,41289739,147.44,148.98,145.90,147.69,41289739,147.44,148.98,145.90,147.69,41289739
2019-10-28,146.93,148.66,145.21,146.50,23905950,146.93,148.66,145.21,146.50,23905950,146.93,148.66,145.21,146.50,23905950
2019-10-29,145.60,147.74,143.46,146.13,37441618,145.60,147.74,143.46,146.13,37441618,145.60,147.74,143.46,146.13,37441618
2019-10-30,148.21,150.75,145.66,147.90,21196244,148.21,150.75,145.66,147.90,21196244,148.21,150.75,145.66,147.90,21196244
2019-10-31,143.72,145.21,142.22,144.30,35447220,143.72,145.21,142.22,144.30,35447220,143.72,145.21,142.22,144.30,35447220
2019-11-01,143.51,145.16,141.85,142.74,31328994,143.51,145.16,141.85,142.74,31328994,143.51,145.16,141.85,142.74,31328994
2019-11-04,141.74,143.29,140.19,142.11,26659291,141.74,143.29,140.19,142.11,26659291,141.74,143.29,140.19,142.11,26659291
2019-11-05,142.85,143.86,141.85,143.10,34315156,142.85,143.86,141.85,143.10,34315156,142.85,143.86,141.85,143.10,34315156
2019-11-06,144.68,146.22,143.13,144.10,28114825,144.68,146.22,143.13,144.10,28114825,144.68,146.22,143.13,144.10,28114825
2019-11-07,143.23,144.30,142.15,143.47,32287985,143.23,144.30,142.15,143.47,32287985,143.23,144.30,142.15,143.47,32287985
2019-11-08,146.41,147.95,144.87,147.32,29248499,146.41,147.95,144.87,147.32,29248499,146.41,147.95,144.87,147.32,29248499
2019-11-11,148.09,150.36,145.83,148.46,22873338,148.09,150.36,145.83,148.46,22873338,148.09,150.36,145.83,148.46,22873338
2019-11-12,149.96,151.05,148.87,149.25,21420246,149.96,151.05,148.87,149.25,21420246,149.96,151.05,148.87,149.25,21420246
2019-11-13,148.23,150.26,146.19,149.72,40440786,148.23,150.26,146.19,149.72,40440786,148.23,150.26,146.19,149.72,40440786
2019-11-14,150.34,152.29,148.39,151.27,40537375,150.34,152.29,148.39,151.27,40537375,150.34,152.29,148.39,151.27,40537375
2019-11-15,149.93,151.94,147.91,149.70,32757546,149.93,151.94,147.91,149.70,32757546,149.93,151.94,147.91,149.70,32757546
2019-11-18,147.76,149.94,145.58,147.67,34129442,147.76,149.94,145.58,147.67,34129442,147.76,149.94,145.58,147.67,34129442
2019-11-19,147.84,149.88,145.79,147.87,41099249,147.84,149.88,145.79,147.87,41099249,147.84,149.88,145.79,147.87,41099249
2019-11-20,145.93,148.42,143.43,146.09,30668110,145.93,148.42,143.43,146.09,30668110,145.93,148.42,143.43,146.09,30668110
2019-11-21,141.74,143.32,140.17,142.53,35248858,141.74,143.32,140.17,142.53,35248858,141.74,143.32,140.17,142.53,35248858
2019-11-22,145.15,146.22,144.09,144.50,37624442,145.15,146.22,144.09,144.50,37624442,145.15,146.22,144.09,144.50,37624442
2019-11-25,150.64,151.92,149.37,151.41,29596243,150.64,151.92,149.37,151.41,29596243,150.64,151.92,149.37,151.41,29596243
2019-11-26,155.56,157.23,153.89,154.74,38031323,155.56,157.23,153.89,154.74,38031323,155.56,157.23,153.89,154.74,38031323
2019-11-27,157.63,158.88,156.39,157.79,38807406,157.63,158.88,156.39,157.79,38807406,157.63,158.88,156.39,157.79,38807406
2019-11-28,156.58,158.07,155.08,155.27,31579242,156.58,158.07,155.08,155.27,31579242,156.58,158.07,155.08,155.27,31579242
2019-11-29,156.11,157.89,154.32,155.97,39123604,156.11,157.89,154.32,155.97,39123604,156.11,157.89,154.32,155.97,39123604
2019-12-02,154.18,155.55,152.82,154.33,32771326,154.18,155.55,152.82,154.33,32771326,154.18,155.55,152.82,154.33,32771326
2019-12-03,151.87,153.40,150.34,151.91,40598805,151.87,153.40,150.34,151.91,40598805,151.87,153.40,150.34,151.91,40598805
2019-12-04,155.35,157.66,153.03,155.33,21105536,155.35,157.66,153.03,155.33,21105536,155.35,157.66,153.03,155.33,21105536
2019-12-05,151.71,153.31,150.11,151.74,26530636,151.71,153.31,150.11,151.74,26530636,151.71,153.31,150.11,151.74,26530636
2019-12-06,147.68,148.97,146.38,146.88,22867520,147.68,148.97,146.38,146.88,22867520,147.68,148.97,146.38,146.88,22867520
2019-12-09,146.39,147.95,144.82,146.60,29880406,146.39,147.95,144.82,146.60,29880406,146.39,147.95,144.82,146.60,29880406
2019-12-10,150.33,151.61,149.05,151.29,40659073,150.33,151.61,149.05,151.29,40659073,150.33,151.61,149.05,151.29,40659073
2019-12-11,151.82,153.38,150.26,151.86,24864862,151.82,153.38,150.26,151.86,24864862,151.82,153.38,150.26,151.86,24864862
2019-12-12,153.36,155.06,151.66,152.43,22769682,153.36,155.06,151.66,152.43,22769682,153.36,155.06,151.66,152.43,22769682
2019-12-13,154.90,156.73,153.06,154.22,36072971,154.90,156.73,153.06,154.22,36072971,154.90,156.73,153.06,154.22,36072971
2019-12-16,155.48,157.75,153.22,155.16,21873515,155.48,157.75,153.22,155.16,21873515,155.48,157.75,153.22,155.16,21873515
2019-12-17,155.15,156.84,153.45,155.15,40264327,155.15,156.84,153.45,155.15,40264327,155.15,156.84,153.45,155.15,40264327
2019-12-18,152.79,154.75,150.84,152.10,21005058,152.79,154.75,150.84,152.10,21005058,152.79,154.75,150.84,152.10,21005058
2019-12-19,153.97,155.64,152.30,154.01,30481415,153.97,155.64,152.30,154.01,30481415,153.97,155.64,152.30,154.01,30481415
2019-12-20,151.58,152.42,150.73,151.87,39268025,151.58,152.42,150.73,151.87,39268025,151.58,152.42,150.73,151.87,39268025
2019-12-23,157.45,159.40,155.51,156.38,30345392,157.45,159.40,155.51,156.38,30345392,157.45,159.40,155.51,156.38,30345392
2019-12-24,156.92,158.44,155.41,156.73,21065555,156.92,158.44,155.41,156.73,21065555,156.92,158.44,155.41,156.73,21065555
2019-12-25,154.30,156.66,151.95,155.05,39364611,154.30,156.66,151.95,155.05,39364611,154.30,156.66,151.95,155.05,39364611
2019-12-26,153.64,155.22,152.05,154.34,26323521,153.64,155.22,152.05,154.34,26323521,153.64,155.22,152.05,154.34,26323521
2019-12-27,151.40,152.29,150.50,151.15,31761000,151.40,152.29,150.50,151.15,31761000,151.40,152.29,150.50,151.15,31761000
2019-12-30,151.94,153.82,150.05,152.78,26277461,151.94,153.82,150.05,152.78,26277461,151.94,153.82,150.05,152.78,26277461
2019-12-31,151.11,152.72,149.50,151.67,35005013,151.11,152.72,149.50,151.67,35005013,151.11,152.72,149.50,151.67,35005013
2020-01-01,154.92,156.25,153.60,154.03,32984483,154.92,156.25,153.60,154.03,32984483,154.92,156.25,153.60,154.03,32984483
2020-01-02,160.78,163.34,158.22,162.13,36025625,160.78,163.34,158.22,162.13,36025625,160.78,163.34,158.22,162.13,36025625
2020-01-03,161.72,163.43,160.02,161.25,23853609,161.72,163.43,160.02,161.25,23853609,161.72,163.43,160.02,161.25,23853609
2020-01-06,157.14,159.29,154.99,157.58,40962847,157.14,159.29,154.99,157.58,40962847,157.14,159.29,154.99,157.58,40962847
2020-01-07,156.66,158.35,154.98,157.58,33669837,156.66,158.35,154.98,157.58,33669837,156.66,158.35,154.98,157.58,33669837
2020-01-08,159.38,161.09,157.66,159.39,27820777,159.38,161.09,157.66,159.39,27820777,159.38,161.09,157.66,159.39,27820777
2020-01-09,162.13,164.37,159.89,162.59,27827791,162.13,164.37,159.89,162.59,27827791,162.13,164.37,159.89,162.59,27827791
2020-01-10,167.32,168.54,166.10,166.65,28846457,167.32,168.54,166.10,166.65,28846457,167.32,168.54,166.10,166.65,28846457
2020-01-13,165.32,166.51,164.13,165.35,33752600,165.32,166.51,164.13,165.35,33752600,165.32,166.51,164.13,165.35,33752600
2020-01-14,168.93,170.80,167.07,168.83,37021926,168.93,170.80,167.07,168.83,37021926,168.93,170.80,167.07,168.83,37021926
2020-01-15,168.38,170.54,166.22,168.15,36309709,168.38,170.54,166.22,168.15,36309709,168.38,170.54,166.22,168.15,36309709
2020-01-16,168.21,170.14,166.28,167.68,21146109,168.21,170.14,166.28,167.68,21146109,168.21,170.14,166.28,167.68,21146109
2020-01-17,167.96,169.55,166.37,167.85,26464439,167.96,169.55,166.37,167.85,26464439,167.96,169.55,166.37,167.85,26464439
2020-01-20,165.75,168.31,163.19,165.93,21112122,165.75,168.31,163.19,165.93,21112122,165.75,168.31,163.19,165.93,21112122
2020-01-21,169.58,171.88,167.27,169.60,28240526,169.58,171.88,167.27,169.60,28240526,169.58,171.88,167.27,169.60,28240526
2020-01-22,169.60,171.33,167.87,168.79,40361068,169.60,171.33,167.87,168.79,40361068,169.60,171.33,167.87,168.79,40361068
2020-01-23,169.61,171.10,168.12,169.39,32720817,169.61,171.10,168.12,169.39,32720817,169.61,171.10,168.12,169.39,32720817
2020-01-24,172.24,174.62,169.85,171.41,39979112,172.24,174.62,169.85,171.41,39979112,172.24,174.62,169.85,171.41,39979112
2020-01-27,176.92,178.50,175.35,175.78,31019725,176.92,178.50,175.35,175.78,31019725,176.92,178.50,175.35,175.78,31019725
2020-01-28,181.63,182.60,180.66,180.69,26421322,181.63,182.60,180.66,180.69,26421322,181.63,182.60,180.66,180.69,26421322
2020-01-29,182.25,184.07,180.43,181.80,25829190,182.25,184.07,180.43,181.80,25829190,182.25,184.07,180.43,181.80,25829190
2020-01-30,182.57,184.67,180.47,183.33,31575115,182.57,184.67,180.47,183.33,31575115,182.57,184.67,180.47,183.33,31575115
2020-01-31,186.06,188.88,183.23,186.17,27378140,186.06,188.88,183.23,186.17,27378140,186.06,188.88,183.23,186.17,27378140
2020-02-03,182.88,184.89,180.88,183.96,34771722,182.88,184.89,180.88,183.96,34771722,182.88,184.89,180.88,183.96,34771722
2020-02-04,189.57,191.41,187.73,189.62,33858537,189.57,191.41,187.73,189.62,33858537,189.57,191.41,187.73,189.62,33858537
2020-02-05,187.45,189.90,185.01,186.14,25646808,187.45,189.90,185.01,186.14,25646808,187.45,189.90,185.01,186.14,25646808
2020-02-06,187.80,189.17,186.42,187.30,38787253,187.80,189.17,186.42,187.30,38787253,187.80,189.17,186.42,187.30,38787253
2020-02-07,184.59,187.88,181.30,184.62,26065342,184.59,187.88,181.30,184.62,26065342,184.59,187.88,181.30,184.62,26065342
2020-02-10,185.72,187.87,183.58,185.47,28092876,185.72,187.87,183.58,185.47,28092876,185.72,187.87,183.58,185.47,28092876
2020-02-11,181.34,183.70,178.99,180.87,27711981,181.34,183.70,178.99,180.87,27711981,181.34,183.70,178.99,180.87,27711981
2020-02-12,174.29,175.65,172.92,174.02,21750716,174.29,175.65,172.92,174.02,21750716,174.29,175.65,172.92,174.02,21750716
2020-02-13,173.46,176.27,170.64,172.57,22978418,173.46,176.27,170.64,172.57,22978418,173.46,176.27,170.64,172.57,22978418
2020-02-14,169.24,171.16,167.31,168.75,36089158,169.24,171.16,167.31,168.75,36089158,169.24,171.16,167.31,168.75,36089158
2020-02-17,170.70,173.28,168.13,171.24,41863533,170.70,173.28,168.13,171.24,41863533,170.70,173.28,168.13,171.24,41863533
2020-02-18,173.85,175.44,172.25,172.84,30666749,173.85,175.44,172.25,172.84,30666749,173.85,175.44,172.25,172.84,30666749
2020-02-19,171.75,174.00,169.49,172.65,21668992,171.75,174.00,169.49,172.65,21668992,171.75,174.00,169.49,172.65,21668992
2020-02-20,178.45,180.74,176.17,177.89,29349429,178.45,180.74,176.17,177.89,29349429,178.45,180.74,176.17,177.89,29349429
2020-02-21,181.13,183.42,178.84,180.74,39016991,181.13,183.42,178.84,180.74,39016991,181.13,183.42,178.84,180.74,39016991
2020-02-24,185.06,187.38,182.73,184.35,26044770,185.06,187.38,182.73,184.35,26044770,185.06,187.38,182.73,184.35,26044770
2020-02-25,183.01,184.82,181.20,182.68,25811449,183.01,184.82,181.20,182.68,25811449,183.01,184.82,181.20,182.68,25811449
2020-02-26,186.25,188.34,184.15,185.82,38512249,186.25,188.34,184.15,185.82,38512249,186.25,188.34,184.15,185.82,38512249
2020-02-27,193.05,194.85,191.24,191.61,40225015,193.05,194.85,191.24,191.61,40225015,193.05,194.85,191.24,191.61,40225015
2020-02-28,188.88,190.37,187.39,188.32,28235800,188.88,190.37,187.39,188.32,28235800,188.88,190.37,187.39,188.32,28235800
2020-03-02,176.98,178.36,175.60,176.36,31775972,176.98,178.36,175.60,176.36,31775972,176.98,178.36,175.60,176.36,31775972
2020-03-03,175.43,176.80,174.06,175.32,22361519,175.43,176.80,174.06,175.32,22361519,175.43,176.80,174.06,175.32,22361519
2020-03-04,172.99,176.15,169.83,172.78,35265650,172.99,176.15,169.83,172.78,35265650,172.99,176.15,169.83,172.78,35265650
2020-03-05,173.43,174.06,172.80,174.01,28895158,173.43,174.06,172.80,174.01,28895158,173.43,174.06,172.80,174.01,28895158
2020-03-06,173.76,176.54,170.98,172.53,34238419,173.76,176.54,170.98,172.53,34238419,173.76,176.54,170.98,172.53,34238419
2020-03-09,170.65,172.58,168.72,170.75,40514894,170.65,172.58,168.72,170.75,40514894,170.65,172.58,168.72,170.75,40514894
2020-03-10,173.27,175.23,171.30,172.48,31946623,173.27,175.23,171.30,172.48,31946623,173.27,175.23,171.30,172.48,31946623
2020-03-11,169.40,170.66,168.15,169.08,27750712,169.40,170.66,168.15,169.08,27750712,169.40,170.66,168.15,169.08,27750712
2020-03-12,166.79,168.20,165.39,166.60,21597605,166.79,168.20,165.39,166.60,21597605,166.79,168.20,165.39,166.60,21597605
2020-03-13,167.07,169.03,165.12,166.84,27955490,167.07,169.03,165.12,166.84,27955490,167.07,169.03,165.12,166.84,27955490
2020-03-16,165.93,167.39,164.47,166.22,34072833,165.93,167.39,164.47,166.22,34072833,165.93,167.39,164.47,166.22,34072833
2020-03-17,166.64,167.85,165.44,165.50,22916142,166.64,167.85,165.44,165.50,22916142,166.64,167.85,165.44,165.50,22916142
2020-03-18,168.35,170.60,166.10,167.81,35842601,168.35,170.60,166.10,167.81,35842601,168.35,170.60,166.10,167.81,35842601
2020-03-19,165.22,167.03,163.42,165.54,26496810,165.22,167.03,163.42,165.54,26496810,165.22,167.03,163.42,165.54,26496810
2020-03-20,158.46,160.23,156.69,158.20,37791152,158.46,160.23,156.69,158.20,37791152,158.46,160.23,156.69,158.20,37791152
2020-03-23,160.90,163.41,158.39,160.33,27986133,160.90,163.41,158.39,160.33,27986133,160.90,163.41,158.39,160.33,27986133
2020-03-24,158.72,160.19,157.25,157.68,30986057,158.72,160.19,157.25,157.68,30986057,158.72,160.19,157.25,157.68,30986057
2020-03-25,157.30,158.23,156.37,157.24,41306685,157.30,158.23,156.37,157.24,41306685,157.30,158.23,156.37,157.24,41306685
2020-03-26,157.75,158.87,156.64,157.39,21850244,157.75,158.87,156.64,157.39,21850244,157.75,158.87,156.64,157.39,21850244
2020-03-27,159.16,161.11,157.21,158.68,21247067,159.16,161.11,157.21,158.68,21247067,159.16,161.11,157.21,158.68,21247067
2020-03-30,158.43,161.66,155.20,157.69,35050680,158.43,161.66,155.20,157.69,35050680,158.43,161.66,155.20,157.69,35050680
2020-03-31,160.26,161.77,158.75,159.88,29357014,160.26,161.77,158.75,159.88,29357014,160.26,161.77,158.75,159.88,29357014
2020-04-01,159.17,159.72,158.63,159.30,41564499,159.17,159.72,158.63,159.30,41564499,159.17,159.72,158.63,159.30,41564499
2020-04-02,155.61,158.06,153.16,154.42,38433842,155.61,158.06,153.16,154.42,38433842,155.61,158.06,153.16,154.42,38433842
2020-04-03,152.59,152.87,152.32,152.51,40436116,152.59,152.87,152.32,152.51,40436116,152.59,152.87,152.32,152.51,40436116
2020-04-06,150.22,151.45,148.99,149.79,23071805,150.22,151.45,148.99,149.79,23071805,150.22,151.45,148.99,149.79,23071805
2020-04-07,148.16,149.82,146.49,147.80,27648523,148.16,149.82,146.49,147.80,27648523,148.16,149.82,146.49,147.80,27648523
2020-04-08,147.89,150.21,145.58,148.57,41543659,147.89,150.21,145.58,148.57,41543659,147.89,150.21,145.58,148.57,41543659
2020-04-09,148.57,150.85,146.28,148.42,40068732,148.57,150.85,146.28,148.42,40068732,148.57,150.85,146.28,148.42,40068732
2020-04-10,146.94,148.59,145.29,146.63,27499113,146.94,148.59,145.29,146.63,27499113,146.94,148.59,145.29,146.63,27499113
2020-04-13,149.50,151.24,147.75,148.10,35817512,149.50,151.24,147.75,148.10,35817512,149.50,151.24,147.75,148.10,35817512
2020-04-14,149.25,150.47,148.03,148.51,26318153,149.25,150.47,148.03,148.51,26318153,149.25,150.47,148.03,148.51,26318153
2020-04-15,147.98,148.80,147.16,147.57,31318331,147.98,148.80,147.16,147.57,31318331,147.98,148.80,147.16,147.57,31318331
2020-04-16,147.11,149.12,145.10,147.07,33179202,147.11,149.12,145.10,147.07,33179202,147.11,149.12,145.10,147.07,33179202
2020-04-17,148.27,149.87,146.67,148.51,26251192,148.27,149.87,146.67,148.51,26251192,148.27,149.87,146.67,148.51,26251192
